site,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy,vegstack
pt20,2002,67.601568,-156.866246,4,0.199541875561903,0.205457269225282,0.227691522622461,0.227691522622461,0.154140129074813,0.240339778226843,203,sparsegraminoidsparsedryaslichenbarren
pt20,2003,67.601568,-156.866246,2,0.171455243928648,0.171455243928648,0.183280947775629,0.183280947775629,0.161221127339659,0.191888569233944,202,sparsegraminoidsparsedryaslichenbarren
pt20,2004,67.601568,-156.866246,4,0.175779102648179,0.152977583492795,0.239392945494631,0.239392945494631,0.158953771157841,0.275043544003698,202,sparsegraminoidsparsedryaslichenbarren
pt20,2005,67.601568,-156.866246,6,0.155887144943136,0.162466989288678,0.169892824403734,0.170164039906812,0.147047025089206,0.182674721098358,200,sparsegraminoidsparsedryaslichenbarren
pt20,2006,67.601568,-156.866246,5,0.159447752763146,0.16060895549837,0.183945785980844,0.194615758595504,0.16017722218525,0.211915940881039,199,sparsegraminoidsparsedryaslichenbarren
pt20,2007,67.601568,-156.866246,10,0.173831744694566,0.177867081126989,0.19847556415998,0.19847556415998,0.159353916453413,0.218690746782107,219,sparsegraminoidsparsedryaslichenbarren
pt20,2008,67.601568,-156.866246,10,0.162000367820616,0.163575228673042,0.181276395162482,0.181276395162482,0.13209549071618,0.20912772554212,219,sparsegraminoidsparsedryaslichenbarren
pt20,2009,67.601568,-156.866246,6,0.185815202255267,0.167113480942101,0.242074034499735,0.242074034499735,0.161048049588521,0.288163844097532,219,sparsegraminoidsparsedryaslichenbarren
pt20,2010,67.601568,-156.866246,8,0.159969634935754,0.156301082143022,0.183749823634861,0.183749823634861,0.151604410424944,0.202244842410578,216,sparsegraminoidsparsedryaslichenbarren
pt20,2013,67.601568,-156.866246,5,0.187907502467262,0.197142648928243,0.220148404518222,0.230929092390307,0.182925823395803,0.248375555455326,205,sparsegraminoidsparsedryaslichenbarren
pt20,2014,67.601568,-156.866246,7,0.174884414049269,0.181277860326895,0.196584687283519,0.209495732442828,0.139453742754394,0.240679000915571,205,sparsegraminoidsparsedryaslichenbarren
pt20,2015,67.601568,-156.866246,3,0.213035812949144,0.230869817839221,0.253252014493068,0.253252014493068,0.186934215744299,0.273705095582439,205,sparsegraminoidsparsedryaslichenbarren
pt20,2016,67.601568,-156.866246,10,0.189547855171621,0.190029696811387,0.220649473024303,0.220649473024303,0.173265219204799,0.274521260410406,209,sparsegraminoidsparsedryaslichenbarren
pt20,2017,67.601568,-156.866246,2,0.186555580995732,0.186555580995732,0.186756245668937,0.204838523785704,0.204587692944198,0.20508935462721,200,sparsegraminoidsparsedryaslichenbarren
pt20,2018,67.601568,-156.866246,2,0.229062711343821,0.229062711343821,0.237291387805433,0.237291387805433,0.21952992047428,0.240101611628312,220,sparsegraminoidsparsedryaslichenbarren
pt20,2019,67.601568,-156.866246,6,0.186563023202494,0.185017027007117,0.212444593479703,0.216923848773385,0.190848372772875,0.234238484439763,220,sparsegraminoidsparsedryaslichenbarren
pt20,2020,67.601568,-156.866246,9,0.204927383608582,0.204543643837355,0.227971066154955,0.227971066154955,0.179657890277528,0.259097442532552,220,sparsegraminoidsparsedryaslichenbarren
pt200,1999,67.558563,-156.782,3,0.603945943495609,0.570990806945863,0.655656268026822,0.677397562891184,0.670431146189224,0.748116360591812,210,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2000,67.558563,-156.782,3,0.720494426087084,0.727789623312011,0.730359922521839,0.739678064964072,0.736465190951788,0.827922182055129,206,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2002,67.558563,-156.782,4,0.605022535676923,0.590607427669026,0.691009604528367,0.691009604528367,0.631556759623981,0.745553167601271,210,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2004,67.558563,-156.782,2,0.614247440616599,0.614247440616599,0.615827696355765,0.650039271585146,0.65003880512965,0.650039738040641,212,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2005,67.558563,-156.782,4,0.526778679293782,0.531292930242447,0.56252771986272,0.600548487323796,0.574443519832407,0.618147012733009,206,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2006,67.558563,-156.782,3,0.509807288103363,0.539383677187227,0.565144192866409,0.576131863901838,0.560662020639426,0.585350027623348,199,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2007,67.558563,-156.782,5,0.602074203752416,0.604905825667981,0.659789569552296,0.659789569552296,0.561348448887092,0.687831151586299,219,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2008,67.558563,-156.782,7,0.589322640099049,0.57201242577259,0.645066756266013,0.645066756266013,0.562364363522996,0.755821626261525,185,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2009,67.558563,-156.782,4,0.526153776467166,0.563223328043536,0.639500131615411,0.639500131615411,0.354092633894681,0.692800139480329,182,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2010,67.558563,-156.782,5,0.635656600363611,0.688549618320611,0.700584348536481,0.701457671761291,0.59470688780316,0.732292683231554,181,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2011,67.558563,-156.782,3,0.66224137960116,0.704225352112676,0.719391783225304,0.725036705422288,0.653561989604691,0.728064120745005,181,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2013,67.558563,-156.782,6,0.590497687127241,0.589195923746919,0.636054581094461,0.636054581094461,0.589207242160065,0.688424439789891,181,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2014,67.558563,-156.782,4,0.49685564884826,0.462452870194472,0.579437490657262,0.579437490657262,0.515224703891478,0.626873492345691,230,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2015,67.558563,-156.782,3,0.590185980325643,0.591457856141546,0.591626654232366,0.61763807249263,0.61578668177127,0.696294277804382,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2016,67.558563,-156.782,6,0.574400915544566,0.590225648953811,0.591096939566914,0.60786978834782,0.592134337379665,0.682650091960789,181,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2017,67.558563,-156.782,4,0.639819895212592,0.681099192123467,0.72165494697319,0.72165494697319,0.612579674360042,0.725280367337082,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2018,67.558563,-156.782,3,0.590225648953811,0.590225648953811,0.590225648953811,0.658605644031882,0.656707637455666,0.658605644031882,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2019,67.558563,-156.782,3,0.591633465371913,0.591650647328145,0.592314654450669,0.672421169838878,0.612097052247339,0.67277033193947,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt200,2020,67.558563,-156.782,4,0.582603979705878,0.589958329348797,0.591484301477063,0.659381925153994,0.637471839549323,0.688364763870216,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,1999,67.558549,-156.780715,3,0.640118365243199,0.6398583712696,0.649856491007847,0.689650498334313,0.680726409211482,0.713865815759133,213,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2000,67.558549,-156.780715,3,0.716325803715742,0.730385164051355,0.730908493484428,0.738531582106281,0.73787742031494,0.803924937749534,206,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2002,67.558549,-156.780715,4,0.572512983172679,0.525750514611613,0.673634258728594,0.673634258728594,0.62032395833726,0.747754823945981,208,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2003,67.558549,-156.780715,2,0.631318345922341,0.631318345922341,0.672236694232638,0.672236694232638,0.580460567861605,0.682466281310212,214,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2004,67.558549,-156.780715,2,0.604562517173999,0.604562517173999,0.605113499360558,0.642285752101212,0.637229596537066,0.647341907665357,212,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2005,67.558549,-156.780715,4,0.527301396710389,0.529864569846551,0.563713615095049,0.59055419383059,0.57182815040903,0.601659175311152,208,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2006,67.558549,-156.780715,4,0.566259673379791,0.5590334287173,0.670816878440921,0.670816878440921,0.567463523240251,0.715540188736686,213,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2007,67.558549,-156.780715,4,0.601627339519492,0.588376298983514,0.668323459195724,0.668323459195724,0.56741158717775,0.712960633302781,218,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2008,67.558549,-156.780715,6,0.613781168318547,0.576975412848749,0.688607225945582,0.688607225945582,0.578979201088028,0.75028482476252,217,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2009,67.558549,-156.780715,4,0.53228602799711,0.569559382507814,0.640753094927943,0.640753094927943,0.354200877231114,0.690658624398573,183,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2010,67.558549,-156.780715,5,0.599979005991586,0.59254327563249,0.667575779532884,0.667575779532884,0.566646053397405,0.725014193082824,182,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2011,67.558549,-156.780715,3,0.663266736782687,0.699284009546539,0.714504689233251,0.716683134884558,0.637114055767072,0.720373407242949,181,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2013,67.558549,-156.780715,6,0.608252267754305,0.588571557096756,0.661047078995026,0.661047078995026,0.592737958546481,0.734772124358532,235,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2014,67.558549,-156.780715,4,0.510942204862313,0.47236140097562,0.604091741591742,0.604091741591742,0.535374914778396,0.660152791765998,231,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2015,67.558549,-156.780715,3,0.588366810659889,0.589341916894619,0.589962917704286,0.626824966349758,0.618348355629504,0.687793552119681,231,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2016,67.558549,-156.780715,5,0.571322474294218,0.588885960718968,0.589931509454691,0.608522487230013,0.5800897195403,0.679490977188521,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2017,67.558549,-156.780715,4,0.637821573940793,0.661103206241319,0.700798461511419,0.700798461511419,0.664666583490645,0.70411736925907,180,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2018,67.558549,-156.780715,3,0.588885960718968,0.588885960718968,0.588885960718968,0.650630835323608,0.649699265525067,0.650630835323608,179,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2019,67.558549,-156.780715,4,0.559734272918141,0.589869359720136,0.590310465900958,0.641254916739285,0.610376506766906,0.661315661955934,179,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt201,2020,67.558549,-156.780715,4,0.580865415542434,0.588393043280392,0.590144613242219,0.65184831335494,0.626949632272475,0.670296767803055,179,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,1999,67.558659,-156.778339,2,0.398980372336705,0.398980372336705,0.423872915449198,0.423872915449198,0.378859392018779,0.436370818117417,215,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2000,67.558659,-156.778339,5,0.400670872999064,0.400188619930839,0.444880773968253,0.444880773968253,0.373934587588643,0.511576898577836,207,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2002,67.558659,-156.778339,5,0.39754299769811,0.377661561449384,0.441852232401116,0.441852232401116,0.382048872263455,0.492456597645688,192,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2003,67.558659,-156.778339,2,0.321016388375036,0.321016388375036,0.32146371271322,0.328498483778338,0.328294101904533,0.328702865652144,201,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2004,67.558659,-156.778339,2,0.444169906329815,0.444169906329815,0.472004402005445,0.488417129901435,0.418214390295182,0.558619869507689,202,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2005,67.558659,-156.778339,3,0.469924295150115,0.429019157147427,0.545311649672581,0.545311649672581,0.421936211828696,0.574384772803869,202,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2006,67.558659,-156.778339,4,0.39522809229907,0.444732320240085,0.500977893535396,0.500977893535396,0.27816397641515,0.527661812572592,206,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2007,67.558659,-156.778339,3,0.424621690429122,0.429910300440957,0.435242760477296,0.46200592692179,0.453346827065693,0.505066352088412,209,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2008,67.558659,-156.778339,6,0.463666967548006,0.468200599677033,0.517878368418028,0.517975389981876,0.404188355419091,0.547922502548343,212,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2009,67.558659,-156.778339,4,0.423614381949393,0.409672613465316,0.50115516156341,0.50115516156341,0.358705850894219,0.534213420435403,209,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2010,67.558659,-156.778339,4,0.389084070742581,0.378915405084866,0.417991888140855,0.422886688072306,0.40897271509759,0.442809638446457,208,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2011,67.558659,-156.778339,3,0.447517601890907,0.430792227204783,0.497733041457492,0.497733041457492,0.397370994810607,0.583161132396526,218,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2013,67.558659,-156.778339,4,0.469457548818347,0.479558660107588,0.522283889863359,0.522283889863359,0.46168592107416,0.537335008735909,221,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2014,67.558659,-156.778339,2,0.349037115452677,0.349037115452677,0.38589778731368,0.413114356861054,0.362060931949871,0.464167781772237,216,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2015,67.558659,-156.778339,2,0.465289484339505,0.465289484339505,0.497030112300623,0.506539178121597,0.494579577519292,0.518498778723902,224,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2016,67.558659,-156.778339,5,0.437481070160458,0.447450943522794,0.463481776287066,0.473715128004983,0.456203542210443,0.483682522304836,208,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2017,67.558659,-156.778339,3,0.453810468800878,0.492400141392718,0.51388125174022,0.517922800357512,0.382820065614565,0.54477418829189,191,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2018,67.558659,-156.778339,3,0.521984067747228,0.510324613705084,0.57376850974986,0.57376850974986,0.512422955429374,0.617528718097205,202,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2019,67.558659,-156.778339,3,0.508171320129751,0.471872343493529,0.567061286493468,0.567061286493468,0.539503888924592,0.59353525252244,202,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt202,2020,67.558659,-156.778339,3,0.501680606161362,0.501454718724537,0.530362138932109,0.537833184257203,0.510901565422264,0.55650916708568,202,closedwhite spruceclosedbirchalderDC dwarf shrubEV dwarf shrub
pt203,1999,67.558229,-156.778634,2,0.60876155059725,0.60876155059725,0.625966869506423,0.637711325068128,0.62239034984127,0.653032300294986,213,openblack spruce openwillowbirchEV dwarf shrub
pt203,2000,67.558229,-156.778634,5,0.654466439618625,0.658789252185173,0.695341415703225,0.695341415703225,0.608283063625762,0.809289336011549,206,openblack spruce openwillowbirchEV dwarf shrub
pt203,2002,67.558229,-156.778634,5,0.576250998683493,0.526058631921824,0.682058511180694,0.682058511180694,0.627552066809021,0.69275352985133,212,openblack spruce openwillowbirchEV dwarf shrub
pt203,2003,67.558229,-156.778634,2,0.645791903436924,0.645791903436924,0.685284696476859,0.685284696476859,0.597216685151777,0.695157894736842,214,openblack spruce openwillowbirchEV dwarf shrub
pt203,2004,67.558229,-156.778634,4,0.596940191230326,0.599308534405719,0.623122403560831,0.689693969520724,0.598149087847605,0.763282305525509,213,openblack spruce openwillowbirchEV dwarf shrub
pt203,2005,67.558229,-156.778634,5,0.530862367453918,0.525600083411207,0.57825790928286,0.578271703653663,0.536020905931629,0.580813465410077,209,openblack spruce openwillowbirchEV dwarf shrub
pt203,2006,67.558229,-156.778634,5,0.574710307394426,0.572987006017512,0.659838756928009,0.659838756928009,0.562577657759192,0.719632110986083,213,openblack spruce openwillowbirchEV dwarf shrub
pt203,2007,67.558229,-156.778634,3,0.587256725661234,0.548767045218762,0.656027239199732,0.656027239199732,0.577532892922722,0.70048719225519,215,openblack spruce openwillowbirchEV dwarf shrub
pt203,2008,67.558229,-156.778634,6,0.601761548434464,0.576532319796383,0.654877858731236,0.654877858731236,0.590328669308068,0.755771058480333,191,openblack spruce openwillowbirchEV dwarf shrub
pt203,2009,67.558229,-156.778634,4,0.554695558657269,0.561146612901201,0.639023792833883,0.639023792833883,0.443428888544229,0.695572907150801,186,openblack spruce openwillowbirchEV dwarf shrub
pt203,2010,67.558229,-156.778634,4,0.636401820787927,0.645003190733628,0.728843393938665,0.728843393938665,0.616880215118042,0.751936946302329,186,openblack spruce openwillowbirchEV dwarf shrub
pt203,2011,67.558229,-156.778634,3,0.662083230482187,0.699284009546539,0.750450702390849,0.750450702390849,0.61922607133634,0.765632437322936,182,openblack spruce openwillowbirchEV dwarf shrub
pt203,2013,67.558229,-156.778634,6,0.610643737848906,0.590545463002184,0.652057860217186,0.652057860217186,0.588421603432106,0.717531111231594,240,openblack spruce openwillowbirchEV dwarf shrub
pt203,2014,67.558229,-156.778634,4,0.503111733801908,0.468056376350305,0.580517507326674,0.580517507326674,0.475505216438529,0.641045011011706,228,openblack spruce openwillowbirchEV dwarf shrub
pt203,2015,67.558229,-156.778634,3,0.589409599608907,0.590060193709951,0.59133061161833,0.616957655450608,0.610240969923186,0.680154616023151,181,openblack spruce openwillowbirchEV dwarf shrub
pt203,2016,67.558229,-156.778634,7,0.579941117464881,0.590611968799626,0.630005888434629,0.630005888434629,0.602232412801011,0.692249812763437,181,openblack spruce openwillowbirchEV dwarf shrub
pt203,2017,67.558229,-156.778634,5,0.677419019184563,0.706630024046719,0.726677950164551,0.726677950164551,0.681923509777209,0.74345922791839,182,openblack spruce openwillowbirchEV dwarf shrub
pt203,2019,67.558229,-156.778634,3,0.591277319425792,0.591024497448371,0.591677705315294,0.671521463944486,0.59436249112583,0.695592392551696,182,openblack spruce openwillowbirchEV dwarf shrub
pt203,2020,67.558229,-156.778634,6,0.617561905142722,0.591511006316234,0.689216564133406,0.689216564133406,0.636545738751961,0.771068504208155,182,openblack spruce openwillowbirchEV dwarf shrub
pt204,1999,67.558057,-156.778342,2,0.601278078757356,0.601278078757356,0.621973252952979,0.625206154364339,0.605348239857235,0.645064068871444,217,openblack spruce openwillowbirchEV dwarf shrub
pt204,2000,67.558057,-156.778342,5,0.625894220430354,0.63933236574746,0.666913181242079,0.668035109104186,0.597194029803701,0.747309148728692,211,openblack spruce openwillowbirchEV dwarf shrub
pt204,2002,67.558057,-156.778342,5,0.585842204105727,0.58542996620353,0.660208566108008,0.672114050361014,0.615553824430187,0.69683774316743,213,openblack spruce openwillowbirchEV dwarf shrub
pt204,2003,67.558057,-156.778342,2,0.642910854027418,0.642910854027418,0.649610915132261,0.649610915132261,0.634585003321325,0.652223411676484,211,openblack spruce openwillowbirchEV dwarf shrub
pt204,2004,67.558057,-156.778342,2,0.57601546149211,0.57601546149211,0.580558371302838,0.610300572631672,0.593733832762582,0.626867312500762,210,openblack spruce openwillowbirchEV dwarf shrub
pt204,2005,67.558057,-156.778342,4,0.527085624190277,0.517388913358426,0.563533749513381,0.577380955837955,0.555948894278435,0.583919195885004,209,openblack spruce openwillowbirchEV dwarf shrub
pt204,2006,67.558057,-156.778342,4,0.528076756602352,0.551272122294654,0.575796464874215,0.57661226685697,0.533171473793754,0.57821424896536,206,openblack spruce openwillowbirchEV dwarf shrub
pt204,2007,67.558057,-156.778342,3,0.570775638584347,0.549330528665365,0.615659556614685,0.615659556614685,0.572855490984962,0.642291077657088,213,openblack spruce openwillowbirchEV dwarf shrub
pt204,2008,67.558057,-156.778342,6,0.593527656392599,0.577511879116825,0.630810308985217,0.630810308985217,0.586294887388273,0.705160657456721,188,openblack spruce openwillowbirchEV dwarf shrub
pt204,2009,67.558057,-156.778342,4,0.559467837232465,0.567172059742382,0.646658293169862,0.646658293169862,0.454686293154704,0.688017505953906,181,openblack spruce openwillowbirchEV dwarf shrub
pt204,2010,67.558057,-156.778342,4,0.614533160844656,0.638049725632934,0.672886773712912,0.683986512194204,0.600359941757123,0.699269571574757,180,openblack spruce openwillowbirchEV dwarf shrub
pt204,2011,67.558057,-156.778342,3,0.630980836759016,0.666914498141264,0.671868803967816,0.671868803967816,0.623770759909158,0.69250597448941,179,openblack spruce openwillowbirchEV dwarf shrub
pt204,2013,67.558057,-156.778342,7,0.599396533136789,0.591431287496233,0.627709797497781,0.627709797497781,0.587790584416281,0.677353936416885,234,openblack spruce openwillowbirchEV dwarf shrub
pt204,2014,67.558057,-156.778342,4,0.47227628613726,0.470336723572019,0.554736212734248,0.554736212734248,0.402945682000251,0.606653110841438,225,openblack spruce openwillowbirchEV dwarf shrub
pt204,2015,67.558057,-156.778342,4,0.588300697223459,0.587089104651959,0.590617894528405,0.644783065044622,0.611806085282449,0.66684096948996,223,openblack spruce openwillowbirchEV dwarf shrub
pt204,2016,67.558057,-156.778342,7,0.559005938143009,0.591093985751082,0.597828493205731,0.602283987433623,0.585951768940541,0.6156827919258,180,openblack spruce openwillowbirchEV dwarf shrub
pt204,2017,67.558057,-156.778342,5,0.639371660703089,0.676320272572402,0.683741112327451,0.683763239581611,0.606111501112939,0.70336961648282,182,openblack spruce openwillowbirchEV dwarf shrub
pt204,2018,67.558057,-156.778342,3,0.591093985751082,0.591093985751082,0.591093985751082,0.641244307344271,0.631038452505235,0.641244307344271,193,openblack spruce openwillowbirchEV dwarf shrub
pt204,2019,67.558057,-156.778342,5,0.548580514759928,0.587150951920625,0.591996420300019,0.660653913260209,0.593975273992796,0.665450455735739,193,openblack spruce openwillowbirchEV dwarf shrub
pt204,2020,67.558057,-156.778342,6,0.614495342899189,0.59199302326769,0.680094735189707,0.680094735189707,0.611359903980021,0.748741164652043,193,openblack spruce openwillowbirchEV dwarf shrub
pt205,1999,67.557727,-156.777703,2,0.559607778454744,0.559607778454744,0.587545047243644,0.605046577212289,0.579791210757509,0.63030194366707,213,openblack spruce openwillowbirchEV dwarf shrub
pt205,2000,67.557727,-156.777703,5,0.61552313459597,0.607402031930334,0.655085263699678,0.659296473565751,0.601555899069069,0.731632112156299,208,openblack spruce openwillowbirchEV dwarf shrub
pt205,2002,67.557727,-156.777703,4,0.614910693918267,0.63985588472216,0.660051033719095,0.660051033719095,0.6227672469124,0.669969215778879,212,openblack spruce openwillowbirchEV dwarf shrub
pt205,2003,67.557727,-156.777703,2,0.667252433614956,0.667252433614956,0.676486135381573,0.676486135381573,0.655710306406685,0.679609486763729,212,openblack spruce openwillowbirchEV dwarf shrub
pt205,2004,67.557727,-156.777703,3,0.494744818757442,0.54842310912643,0.575039900829702,0.591349837502634,0.50127415870756,0.646277559471681,211,openblack spruce openwillowbirchEV dwarf shrub
pt205,2005,67.557727,-156.777703,4,0.528456115139694,0.519505757773099,0.565247073033845,0.604003214371178,0.584205511904141,0.616497301995122,208,openblack spruce openwillowbirchEV dwarf shrub
pt205,2006,67.557727,-156.777703,5,0.55207398008325,0.578200481645229,0.623458963607812,0.623458963607812,0.539920861122795,0.653880120258961,202,openblack spruce openwillowbirchEV dwarf shrub
pt205,2007,67.557727,-156.777703,5,0.585871111862701,0.560993975903615,0.645731935266804,0.645731935266804,0.581577764829475,0.664842393533337,215,openblack spruce openwillowbirchEV dwarf shrub
pt205,2008,67.557727,-156.777703,6,0.58771439091826,0.578869562208113,0.618261714193244,0.618261714193244,0.584816166833534,0.66982388734386,189,openblack spruce openwillowbirchEV dwarf shrub
pt205,2009,67.557727,-156.777703,5,0.561542606670061,0.578200481645229,0.630506801645049,0.630506801645049,0.480376857939793,0.671602453204067,182,openblack spruce openwillowbirchEV dwarf shrub
pt205,2010,67.557727,-156.777703,5,0.569699973645513,0.549162418062637,0.62089701776054,0.644087491104602,0.597730668205375,0.66148346242773,180,openblack spruce openwillowbirchEV dwarf shrub
pt205,2011,67.557727,-156.777703,4,0.621451587793878,0.633468648139353,0.644324322423833,0.644324322423833,0.610101488374642,0.657372018019221,182,openblack spruce openwillowbirchEV dwarf shrub
pt205,2013,67.557727,-156.777703,9,0.591136140732063,0.591522500538607,0.648587024796483,0.648587024796483,0.584037632867213,0.668049766044471,186,openblack spruce openwillowbirchEV dwarf shrub
pt205,2014,67.557727,-156.777703,3,0.503752188961745,0.455473344301194,0.572524981741181,0.572524981741181,0.568399751649618,0.634418562287437,200,openblack spruce openwillowbirchEV dwarf shrub
pt205,2015,67.557727,-156.777703,5,0.577800432445518,0.586663759816095,0.59227340877032,0.633911259466302,0.596076919273994,0.674144543176948,185,openblack spruce openwillowbirchEV dwarf shrub
pt205,2016,67.557727,-156.777703,7,0.577623634024187,0.591125159544384,0.618055370296582,0.618747612466391,0.598994187789872,0.628530170911185,185,openblack spruce openwillowbirchEV dwarf shrub
pt205,2017,67.557727,-156.777703,6,0.621652225004701,0.650283400038808,0.682142011756702,0.682142011756702,0.617380532514386,0.703128001765075,182,openblack spruce openwillowbirchEV dwarf shrub
pt205,2018,67.557727,-156.777703,3,0.591109971889862,0.591109971889862,0.591109971889862,0.640724008602036,0.631957473264791,0.640724008602036,187,openblack spruce openwillowbirchEV dwarf shrub
pt205,2019,67.557727,-156.777703,5,0.565264069741839,0.591522500538607,0.597974477712358,0.662285315900038,0.592252082611654,0.667271808727288,187,openblack spruce openwillowbirchEV dwarf shrub
pt205,2020,67.557727,-156.777703,6,0.604581779923115,0.592009009406471,0.666672356028911,0.666672356028911,0.614175321820911,0.730728796412013,187,openblack spruce openwillowbirchEV dwarf shrub
pt206,1999,67.557243,-156.777591,3,0.503250054090588,0.4779299847793,0.541679468236631,0.541679468236631,0.53086705324976,0.594281473319387,213,openblack spruce openwillowbirchEV dwarf shrub
pt206,2000,67.557243,-156.777591,8,0.54737417637877,0.53860752885295,0.623691140472943,0.633937200951989,0.529785485244892,0.648363704283657,211,openblack spruce openwillowbirchEV dwarf shrub
pt206,2002,67.557243,-156.777591,7,0.5546604213099,0.572031344183243,0.624645175287928,0.624645175287928,0.521833949519421,0.629918892831872,214,openblack spruce openwillowbirchEV dwarf shrub
pt206,2004,67.557243,-156.777591,5,0.560495168836659,0.553666312433581,0.582374692211846,0.650061766220407,0.542991842323442,0.660939907696342,191,openblack spruce openwillowbirchEV dwarf shrub
pt206,2005,67.557243,-156.777591,11,0.601321374736587,0.581025022446847,0.690044474854602,0.690044474854602,0.584224317739485,0.713385871797763,195,openblack spruce openwillowbirchEV dwarf shrub
pt206,2006,67.557243,-156.777591,5,0.569843142193206,0.575575747416045,0.621644007800668,0.621644007800668,0.590295841371589,0.655551741660467,195,openblack spruce openwillowbirchEV dwarf shrub
pt206,2007,67.557243,-156.777591,8,0.568905502072022,0.551337432440647,0.641590612777054,0.641590612777054,0.601416686865076,0.647810350469272,187,openblack spruce openwillowbirchEV dwarf shrub
